id,country,replied_to_tweet_id,replied_to_user_id,reply_text,tweet_text,tweet_lang,text_en,mentions,tweet_date,tweet_emoticons,hashtags,tweet_urls,text_es,text_hi,verified,sa
1466592687084093443,Mexico,1466572896478715907,1154180084078501889,Chtpm mentiroso de mierda!,Chtpm mentiroso de mierda!,pt,,['HLGatell'],2021-12-03T02:00:00Z,,,,,,,-0.75
1466578808375496709,Mexico,1466572896478715907,1154180084078501889,"No mienta, millones de mexicanos no es el % de la poblacin, su grafica es engaosa, como todo lo que sale de usted.","No mienta, millones de mexicanos no es el % de la poblacin, su grafica es engaosa, como todo lo que sale de usted.",es,,['HLGatell'],2021-12-03T01:00:00Z,,,,"No mienta, millones de mexicanos no es el % de la poblacin, su grafica es engaosa, como todo lo que sale de usted.",,,0.0
1466578359366787075,Mexico,1466572896478715907,1154180084078501889,"A usted doctor, muy pocos son los que le siguen creyendo algo.","A usted doctor, muy pocos son los que le siguen creyendo algo.",es,,['HLGatell'],2021-12-03T01:00:00Z,,,,"A usted doctor, muy pocos son los que le siguen creyendo algo.",,,-0.26
1466573542892445704,Mexico,1466572896478715907,1154180084078501889,"Los menores de edad tambin se contagian, eh imbcil.","Los menores de edad tambin se contagian, eh imbcil.",es,,['HLGatell'],2021-12-03T01:00:00Z,,,,"Los menores de edad tambin se contagian, eh imbcil.",,,-0.8
1466544217623183369,Mexico,1465727334040825860,1154180084078501889,Pues vacnate,Pues vacnate,es,,['HLGatell'],2021-12-02T23:00:00Z,,,,Pues vacnate,,,0.0
1466536446223810561,Mexico,1466419031183958016,1154180084078501889,te puse muchos tweets diciendote que hay que aspirar la jeringa para evitar trombosis y miocarditis y no haces caso!!!,te puse muchos tweets diciendote que hay que aspirar la jeringa para evitar trombosis y miocarditis y no haces caso!!!,es,,['HLGatell'],2021-12-02T23:00:00Z,,,['https://t.co/7nlkB0q4pd'],te puse muchos tweets diciendote que hay que aspirar la jeringa para evitar trombosis y miocarditis y no haces caso!!!,,,0.9765625
1466519036532043779,Mexico,1466419031183958016,1154180084078501889,Urge vacunen a ms para que se mueran y seamos menos. O no va as segn tus amos de la lite?,Urge vacunen a ms para que se mueran y seamos menos. O no va as segn tus amos de la lite?,es,,['HLGatell'],2021-12-02T21:00:00Z,,,,Urge vacunen a ms para que se mueran y seamos menos. O no va as segn tus amos de la lite?,,,0.16666666666666669
1466501951034646530,Mexico,1466419031183958016,1154180084078501889,Cundo aceptars que ya hay casos de omicron en Mxico! Cundo van a poner la poltica de pruebas a los turistas que vienen a Mxico? Cundo el cubrebocas y evitar concentracin de personas? Eres nefasto,Cundo aceptars que ya hay casos de omicron en Mxico! Cundo van a poner la poltica de pruebas a los turistas que vienen a Mxico? Cundo el cubrebocas y evitar concentracin de personas? Eres nefasto,es,,['HLGatell'],2021-12-02T20:00:00Z,,,,Cundo aceptars que ya hay casos de omicron en Mxico! Cundo van a poner la poltica de pruebas a los turistas que vienen a Mxico? Cundo el cubrebocas y evitar concentracin de personas? Eres nefasto,,,0.0
1466496643470184455,Mexico,1465773040780861451,1154180084078501889,"Ojal se haya aprendido algo de manejo de pandemias a costa de ""acierto y error.Como para no preveer la expansin de omicron!","Ojal se haya aprendido algo de manejo de pandemias a costa de ""acierto y error.Como para no preveer la expansin de omicron!",es,,['HLGatell'],2021-12-02T20:00:00Z,['xp'],,,"Ojal se haya aprendido algo de manejo de pandemias a costa de ""acierto y error.Como para no preveer la expansin de omicron!",,,-0.16964285714285715
1466484190342430727,Mexico,1465848122089910273,1154180084078501889,Y como van avanzando en el tema de los certificados de vacunacin covid? La gente no puede acceder a ellos el sistema no tiene los datos y ya pasaron semanas y semanas y nada espero y pronto se pueda hacer algo ya que URGE!!!!,Y como van avanzando en el tema de los certificados de vacunacin covid? La gente no puede acceder a ellos el sistema no tiene los datos y ya pasaron semanas y semanas y nada espero y pronto se pueda hacer algo ya que URGE!!!!,es,,['HLGatell'],2021-12-02T19:00:00Z,,,,Y como van avanzando en el tema de los certificados de vacunacin covid? La gente no puede acceder a ellos el sistema no tiene los datos y ya pasaron semanas y semanas y nada espero y pronto se pueda hacer algo ya que URGE!!!!,,,0.0
1466483871583805450,Mexico,1466419031183958016,1154180084078501889,Ayude a la gente a poder acceder a sus certificados de vacunacin covid la verdad urgen desde hace tiempo la gente los necesita y no se ve ningn avanze en los procesos .,Ayude a la gente a poder acceder a sus certificados de vacunacin covid la verdad urgen desde hace tiempo la gente los necesita y no se ve ningn avanze en los procesos .,es,,['HLGatell'],2021-12-02T19:00:00Z,,,,Ayude a la gente a poder acceder a sus certificados de vacunacin covid la verdad urgen desde hace tiempo la gente los necesita y no se ve ningn avanze en los procesos .,,,-0.05
1466483277695528964,Mexico,1466419031183958016,1154180084078501889,"Gracias doctor, por mantenernos informados","Gracias doctor, por mantenernos informados",es,,['HLGatell'],2021-12-02T19:00:00Z,,,,"Gracias doctor, por mantenernos informados",,,0.0
1466480592191729664,Mexico,1454176215129022464,1154180084078501889,Sern JUZGADOS por CRMENES DE LESA HUMANIDAD!!!,Sern JUZGADOS por CRMENES DE LESA HUMANIDAD!!!,es,,['HLGatell'],2021-12-02T19:00:00Z,,,,Sern JUZGADOS por CRMENES DE LESA HUMANIDAD!!!,,,0.0
1466465206855507972,Mexico,1466419031183958016,1154180084078501889,para nios de aos cuando,para nios de aos cuando,es,,['HLGatell'],2021-12-02T18:00:00Z,,,,para nios de aos cuando,,,0.0
1466444456509546512,Mexico,1466419031183958016,1154180084078501889,"Y una de esas ms de K vacunas fue para mi hija adolescente de aos primera dosis , muchas gracias","Y una de esas ms de K vacunas fue para mi hija adolescente de aos primera dosis , muchas gracias",es,,"['HLGatell', 'lopezobrador_', 'm_ebrard', 'HLGatell', 'SSalud_mx', 'GobiernoMX']",2021-12-02T16:00:00Z,"['🥰', '😍']","['Pfizer', 'EsUnHonorEstarConObrador', 'AmloElMejorPresidenteDelMundo']",,"Y una de esas ms de K vacunas fue para mi hija adolescente de aos primera dosis , muchas gracias",,,0.2525
1466442189131636745,Mexico,1464782795474182144,1154180084078501889,"Eres una basura humana Gatell, mediocre y lame botas de un sesudo-presidente que igual le importa nada la salud de su pueblo","Eres una basura humana Gatell, mediocre y lame botas de un sesudo-presidente que igual le importa nada la salud de su pueblo",es,,['HLGatell'],2021-12-02T16:00:00Z,,,,"Eres una basura humana Gatell, mediocre y lame botas de un sesudo-presidente que igual le importa nada la salud de su pueblo",,,-0.25
1466438814533099536,Mexico,1465773040780861451,1154180084078501889,Que no hable!Que no opine!!!Que no declare nada!!Realmente no lo necesitamos.Y que se vaya a Zipolite a distraerse!!!,Que no hable!Que no opine!!!Que no declare nada!!Realmente no lo necesitamos.Y que se vaya a Zipolite a distraerse!!!,es,,['HLGatell'],2021-12-02T16:00:00Z,,,,Que no hable!Que no opine!!!Que no declare nada!!Realmente no lo necesitamos.Y que se vaya a Zipolite a distraerse!!!,,,-0.1953125
1466438510227820544,Mexico,1466419031183958016,1154180084078501889,"No importa si ya se sabe que se puede contagiar aunque este vacunado, sana distancia, mascarilla,a seguirse cuidando y nada de eventos multitudinarios.","No importa si ya se sabe que se puede contagiar aunque este vacunado, sana distancia, mascarilla,a seguirse cuidando y nada de eventos multitudinarios.",es,,['HLGatell'],2021-12-02T16:00:00Z,,,,"No importa si ya se sabe que se puede contagiar aunque este vacunado, sana distancia, mascarilla,a seguirse cuidando y nada de eventos multitudinarios.",,,0.5
1466432189327884300,Mexico,1466419031183958016,1154180084078501889,A callar Dr. MUERTE,A callar Dr. MUERTE,es,,['HLGatell'],2021-12-02T16:00:00Z,,,,A callar Dr. MUERTE,,,0.0
1466430048706211853,Mexico,1466419031183958016,1154180084078501889,"Ya hay maestros que nos revacunamos con otra marca. Por favor, cambien certificados. Son necesarios para muchos de nosotros.","Ya hay maestros que nos revacunamos con otra marca. Por favor, cambien certificados. Son necesarios para muchos de nosotros.",es,,"['HLGatell', 'BienestarmxS', 'BienestarmxS']",2021-12-02T16:00:00Z,,,,"Ya hay maestros que nos revacunamos con otra marca. Por favor, cambien certificados. Son necesarios para muchos de nosotros.",,,0.25
1466421255356268563,Mexico,1466419031183958016,1154180084078501889,"Muchas gracias Dr Lpez-Gatell, sigamos adelante.","Muchas gracias Dr Lpez-Gatell, sigamos adelante.",es,,['HLGatell'],2021-12-02T15:00:00Z,,,,"Muchas gracias Dr Lpez-Gatell, sigamos adelante.",,,0.26
1466420676865179667,Mexico,1466419031183958016,1154180084078501889,Gracias a todos los que hacen posible esta tarea.,Gracias a todos los que hacen posible esta tarea.,es,,['HLGatell'],2021-12-02T15:00:00Z,,,,Gracias a todos los que hacen posible esta tarea.,,,0.1
1466420172399517712,Mexico,1466419031183958016,1154180084078501889,VACUNA PARA TODOS LOS NIOS Y ADOLESCENTES. ES SU DERECHO.,VACUNA PARA TODOS LOS NIOS Y ADOLESCENTES. ES SU DERECHO.,es,,['HLGatell'],2021-12-02T15:00:00Z,,,,VACUNA PARA TODOS LOS NIOS Y ADOLESCENTES. ES SU DERECHO.,,,0.2857142857142857
1466419608643059724,Mexico,1466419031183958016,1154180084078501889,"En mi caso si fue verdad, me pusieron la SINOVAC y cuando me dio COVID fueron sntomas muy leves, no necesite hospitalizacin","En mi caso si fue verdad, me pusieron la SINOVAC y cuando me dio COVID fueron sntomas muy leves, no necesite hospitalizacin",es,,['HLGatell'],2021-12-02T15:00:00Z,['👍🏾'],,,"En mi caso si fue verdad, me pusieron la SINOVAC y cuando me dio COVID fueron sntomas muy leves, no necesite hospitalizacin",,,0.39166666666666666
1466419176239767561,Mexico,1466419031183958016,1154180084078501889,Sigamos Doc gracias,Sigamos Doc gracias,es,,['HLGatell'],2021-12-02T15:00:00Z,['🙂'],,,Sigamos Doc gracias,,,0.2
1466419168094339082,Mexico,1466419031183958016,1154180084078501889,Gracias!,Gracias!,es,,['HLGatell'],2021-12-02T15:00:00Z,,,,Gracias!,,,0.25
1466415612821921809,Mexico,1464782793041395713,1154180084078501889,Cuando terminara la vacunacion para jvenes de a aos?? Que esperas nefasto,Cuando terminara la vacunacion para jvenes de a aos?? Que esperas nefasto,es,,['HLGatell'],2021-12-02T15:00:00Z,,,,Cuando terminara la vacunacion para jvenes de a aos?? Que esperas nefasto,,,0.0
1466268734956445702,Mexico,1465727334040825860,1154180084078501889,Y a ti quien te cree algo?,Y a ti quien te cree algo?,es,,['HLGatell'],2021-12-02T05:00:00Z,,,,Y a ti quien te cree algo?,,,0.0
1466268546435006465,Mexico,1464782795474182144,1154180084078501889,"Los intentos de la derecha por sembrar miedo en la sociedad no cesa , el miedo, la mentira ignorancia es el nico mtodo que conocen ellos para dominar y manejar a la gente.","Los intentos de la derecha por sembrar miedo en la sociedad no cesa , el miedo, la mentira ignorancia es el nico mtodo que conocen ellos para dominar y manejar a la gente.",es,,"['HLGatell', '_30JR40_']",2021-12-02T05:00:00Z,,,,"Los intentos de la derecha por sembrar miedo en la sociedad no cesa , el miedo, la mentira ignorancia es el nico mtodo que conocen ellos para dominar y manejar a la gente.",,,0.14285714285714285
1466238791232884736,Mexico,1465848122089910273,1154180084078501889,"No seas culero wey, vacuna a los nios cabrn!!","No seas culero wey, vacuna a los nios cabrn!!",es,,['HLGatell'],2021-12-02T03:00:00Z,,,,"No seas culero wey, vacuna a los nios cabrn!!",,,0.0
1466238426748006401,Mexico,1465727334040825860,1154180084078501889,"Los necios, descerebrados e ignorantes no comprenden q no comprenden, ahora cualquier mequetrefe opina acerca d algo q no sabe y son tan cnicos q critican a un cientfico, q dia a da batalla no solo contra la pandemia sino tambin con una hato d vagos q no dan la cara","Los necios, descerebrados e ignorantes no comprenden q no comprenden, ahora cualquier mequetrefe opina acerca d algo q no sabe y son tan cnicos q critican a un cientfico, q dia a da batalla no solo contra la pandemia sino tambin con una hato d vagos q no dan la cara",es,,['HLGatell'],2021-12-02T03:00:00Z,['👽'],,,"Los necios, descerebrados e ignorantes no comprenden q no comprenden, ahora cualquier mequetrefe opina acerca d algo q no sabe y son tan cnicos q critican a un cientfico, q dia a da batalla no solo contra la pandemia sino tambin con una hato d vagos q no dan la cara",,,-0.2625
1466234016319737856,Mexico,1465773040780861451,1154180084078501889,Parece que te pagan por seguir matando .ya mejor cllate,Parece que te pagan por seguir matando .ya mejor cllate,es,,"['HLGatell', 'HLGatell']",2021-12-02T03:00:00Z,,,,Parece que te pagan por seguir matando .ya mejor cllate,,,0.5
1466233554984181763,Mexico,1465848122089910273,1154180084078501889,"chingas a toda tu perra madre, titere de cagada, hay muchas muertes de mexicanos por tu culpa.","chingas a toda tu perra madre, titere de cagada, hay muchas muertes de mexicanos por tu culpa.",es,,['HLGatell'],2021-12-02T03:00:00Z,,,,"chingas a toda tu perra madre, titere de cagada, hay muchas muertes de mexicanos por tu culpa.",,,-0.03333333333333336
1466195552538968066,Mexico,1465727334040825860,1154180084078501889,Yo opin que mejor ya te consigas otro pas si no ests conforme con lo que dejaron en el pas en cuanto a hospitales psimos sin equipo mdico as dejaron los gobiernos pasados y me consta porque en mi municipio el hospital regional estaba vaca la farmacia y sin equipo mdico,Yo opin que mejor ya te consigas otro pas si no ests conforme con lo que dejaron en el pas en cuanto a hospitales psimos sin equipo mdico as dejaron los gobiernos pasados y me consta porque en mi municipio el hospital regional estaba vaca la farmacia y sin equipo mdico,es,,['HLGatell'],2021-12-02T00:00:00Z,,,,Yo opin que mejor ya te consigas otro pas si no ests conforme con lo que dejaron en el pas en cuanto a hospitales psimos sin equipo mdico as dejaron los gobiernos pasados y me consta porque en mi municipio el hospital regional estaba vaca la farmacia y sin equipo mdico,,,-0.0625
1466191240806940678,Mexico,1465727334040825860,1154180084078501889,"ESTAS BIEN PENDEJO, YA INVESTIGASTE ? YA HAS VISTO LO QUE SUCEDE EN OTROS PAISES ANIMAL ??NO ERES MAS QUE UN PENDEJO QUE SE DICE DR, DR EN QUE ? EN PENDEJADAS Y CORMADAS DE RIFLE !!NO ESCRIBAS POR ESCRIBIR HAS TU TRABAJO BIEN INVESTIGA PRIMERO HDTRPM!","ESTAS BIEN PENDEJO, YA INVESTIGASTE ? YA HAS VISTO LO QUE SUCEDE EN OTROS PAISES ANIMAL ??NO ERES MAS QUE UN PENDEJO QUE SE DICE DR, DR EN QUE ? EN PENDEJADAS Y CORMADAS DE RIFLE !!NO ESCRIBAS POR ESCRIBIR HAS TU TRABAJO BIEN INVESTIGA PRIMERO HDTRPM!",es,,['HLGatell'],2021-12-02T00:00:00Z,,,,"ESTAS BIEN PENDEJO, YA INVESTIGASTE ? YA HAS VISTO LO QUE SUCEDE EN OTROS PAISES ANIMAL ??NO ERES MAS QUE UN PENDEJO QUE SE DICE DR, DR EN QUE ? EN PENDEJADAS Y CORMADAS DE RIFLE !!NO ESCRIBAS POR ESCRIBIR HAS TU TRABAJO BIEN INVESTIGA PRIMERO HDTRPM!",,,-0.06770833333333333
1466186864449277954,Mexico,1465773040780861451,1154180084078501889,"Incompetente, la cantidad de gente muerta en el pas por covid est sobre tu conciencia y ahora, si no ciertas la frontera con frica y Sudfrica, la variante omicron, de lo que tu y nadie sabe, tambin esta variante estar en tu conciencia","Incompetente, la cantidad de gente muerta en el pas por covid est sobre tu conciencia y ahora, si no ciertas la frontera con frica y Sudfrica, la variante omicron, de lo que tu y nadie sabe, tambin esta variante estar en tu conciencia",es,,['HLGatell'],2021-12-01T23:00:00Z,,,,"Incompetente, la cantidad de gente muerta en el pas por covid est sobre tu conciencia y ahora, si no ciertas la frontera con frica y Sudfrica, la variante omicron, de lo que tu y nadie sabe, tambin esta variante estar en tu conciencia",,,-0.21904761904761905
1466181167330254856,Mexico,1465727334040825860,1154180084078501889,Me da intriga de donde salen tantos virologos expertos que dan opiniones tan deschabetadas,Me da intriga de donde salen tantos virologos expertos que dan opiniones tan deschabetadas,es,,['HLGatell'],2021-12-01T23:00:00Z,['xp'],,,Me da intriga de donde salen tantos virologos expertos que dan opiniones tan deschabetadas,,,0.25
1466131501788106761,Mexico,1465773040780861451,1154180084078501889,"En serio, ya para y no desinformes a la gente.","En serio, ya para y no desinformes a la gente.",es,,['HLGatell'],2021-12-01T20:00:00Z,,,,"En serio, ya para y no desinformes a la gente.",,,-0.3333333333333333
1466130813439778817,Mexico,1464782793041395713,1154180084078501889,"Del autor de ""Fuerza moral no fuerza de contagio""","Del autor de ""Fuerza moral no fuerza de contagio""",es,,"['HLGatell', 'JornadaOriente']",2021-12-01T20:00:00Z,,,,"Del autor de ""Fuerza moral no fuerza de contagio""",,,0.0
1466099238404829187,Mexico,1465727334040825860,1154180084078501889,Continuemos con las medidas nesesarias,Continuemos con las medidas nesesarias,es,,['HLGatell'],2021-12-01T18:00:00Z,,,,Continuemos con las medidas nesesarias,,,0.0
1466097433180524550,Mexico,1464782795474182144,1154180084078501889,"al inicio de la pandemia tenia fe en ti, pero da a da demostraste ser un idiota en el cargo, los semforos aqu los manipulan de acuerdo al evento actual, buen fin, fechas electorales. Somos tercer mundo, que te hace pensar que Mxico esta mejor preparado que Europa?","al inicio de la pandemia tenia fe en ti, pero da a da demostraste ser un idiota en el cargo, los semforos aqu los manipulan de acuerdo al evento actual, buen fin, fechas electorales. Somos tercer mundo, que te hace pensar que Mxico esta mejor preparado que Europa?",es,,['HLGatell'],2021-12-01T18:00:00Z,,,,"al inicio de la pandemia tenia fe en ti, pero da a da demostraste ser un idiota en el cargo, los semforos aqu los manipulan de acuerdo al evento actual, buen fin, fechas electorales. Somos tercer mundo, que te hace pensar que Mxico esta mejor preparado que Europa?",,,0.07999999999999999
1466094791108747266,Mexico,1465773040780861451,1154180084078501889,Como pa cuando sale Lilly Tllez a culpar a gatell por la variante micron por algunos ridculos ya lo estn haciendo,Como pa cuando sale Lilly Tllez a culpar a gatell por la variante micron por algunos ridculos ya lo estn haciendo,es,,['HLGatell'],2021-12-01T17:00:00Z,,,,Como pa cuando sale Lilly Tllez a culpar a gatell por la variante micron por algunos ridculos ya lo estn haciendo,,,-0.3333333333333333
1466086678347534342,Mexico,1465727334040825860,1154180084078501889,"Que bueno, don Hugo! Eso nos garantiza seguir teniendo los numeros nefastos que tenemos gracias a su incompetencia, su vileza y su estupidez. Enhorabuena, HDP!","Que bueno, don Hugo! Eso nos garantiza seguir teniendo los numeros nefastos que tenemos gracias a su incompetencia, su vileza y su estupidez. Enhorabuena, HDP!",es,,['HLGatell'],2021-12-01T17:00:00Z,,,,"Que bueno, don Hugo! Eso nos garantiza seguir teniendo los numeros nefastos que tenemos gracias a su incompetencia, su vileza y su estupidez. Enhorabuena, HDP!",,,0.10833333333333332
1466078767625879560,Mexico,1465727334040825860,1154180084078501889,Atte. La cuatrote,Atte. La cuatrote,es,,['HLGatell'],2021-12-01T16:00:00Z,,,,Atte. La cuatrote,,,0.0
1466077525545791494,Mexico,1465727334040825860,1154180084078501889,An as hay riesgo de efectos adversos en la actividad econmica. Por confinamientos obligados de la gente econmicamente activa.,An as hay riesgo de efectos adversos en la actividad econmica. Por confinamientos obligados de la gente econmicamente activa.,es,,['HLGatell'],2021-12-01T16:00:00Z,,,,An as hay riesgo de efectos adversos en la actividad econmica. Por confinamientos obligados de la gente econmicamente activa.,,,-0.07777777777777779
1466077245575991300,Mexico,1465727334040825860,1154180084078501889,"Excelente informacin Dr. Gatell. En Nuevo Len a los maestros nos vacunaron con cansino, pero dicen ya perdi su efectividad y ya estamos casi todos en actividad presencial con alumnos","Excelente informacin Dr. Gatell. En Nuevo Len a los maestros nos vacunaron con cansino, pero dicen ya perdi su efectividad y ya estamos casi todos en actividad presencial con alumnos",es,,['HLGatell'],2021-12-01T16:00:00Z,,,,"Excelente informacin Dr. Gatell. En Nuevo Len a los maestros nos vacunaron con cansino, pero dicen ya perdi su efectividad y ya estamos casi todos en actividad presencial con alumnos",,,0.25
1466071661107630082,Mexico,1465773040780861451,1154180084078501889,Y todava te atreves a dar una opinin? Mejor cllate que tampoco sirve escuchar tus incoherencias.,Y todava te atreves a dar una opinin? Mejor cllate que tampoco sirve escuchar tus incoherencias.,es,,['HLGatell'],2021-12-01T16:00:00Z,,,,Y todava te atreves a dar una opinin? Mejor cllate que tampoco sirve escuchar tus incoherencias.,,,0.36666666666666664
1466063085635088384,Mexico,1465848122089910273,1154180084078501889,"No te da pena? Ir caminando y escuchar Mira es el pendejo de Gatell, Mira es el asesino de millones de mexicanos, Mira es el prximo recluso en la crcel.... de t ni un mejoralito eres de lo peor","No te da pena? Ir caminando y escuchar Mira es el pendejo de Gatell, Mira es el asesino de millones de mexicanos, Mira es el prximo recluso en la crcel.... de t ni un mejoralito eres de lo peor",es,,['HLGatell'],2021-12-01T15:00:00Z,,,,"No te da pena? Ir caminando y escuchar Mira es el pendejo de Gatell, Mira es el asesino de millones de mexicanos, Mira es el prximo recluso en la crcel.... de t ni un mejoralito eres de lo peor",,,-0.22000000000000003
1466060873869451271,Mexico,1464782795474182144,1154180084078501889,pareciera que ya les urge la inmunidad de rebao con tanto nio en las escuelas y con paps irresponsables que si ellos no se cuidan qu se puede esperar de los nios? Aceleren la vacunacin y refuercen medidas del uso del cubrebocas porque ya casi nadie lo usa.,pareciera que ya les urge la inmunidad de rebao con tanto nio en las escuelas y con paps irresponsables que si ellos no se cuidan qu se puede esperar de los nios? Aceleren la vacunacin y refuercen medidas del uso del cubrebocas porque ya casi nadie lo usa.,es,,"['HLGatell', 'delfinagomeza']",2021-12-01T15:00:00Z,,,,pareciera que ya les urge la inmunidad de rebao con tanto nio en las escuelas y con paps irresponsables que si ellos no se cuidan qu se puede esperar de los nios? Aceleren la vacunacin y refuercen medidas del uso del cubrebocas porque ya casi nadie lo usa.,,,0.2
1466059709866295303,Mexico,1465727334040825860,1154180084078501889,Asesino!,Asesino!,es,,['HLGatell'],2021-12-01T15:00:00Z,,,,Asesino!,,,0.0
1466057102795935744,Mexico,1465773040780861451,1154180084078501889,"Excelente trabajo mi querido Dr. Hugo Lopez Gatell, para estas epidemias solo Dios sabe lo que suceder, no haga caso de los comentarios ponzoosos de los opositores que nada les parece incluyendo a la loca experta epidemiologa de Lela Tellez","Excelente trabajo mi querido Dr. Hugo Lopez Gatell, para estas epidemias solo Dios sabe lo que suceder, no haga caso de los comentarios ponzoosos de los opositores que nada les parece incluyendo a la loca experta epidemiologa de Lela Tellez",es,,['HLGatell'],2021-12-01T15:00:00Z,['xp'],,,"Excelente trabajo mi querido Dr. Hugo Lopez Gatell, para estas epidemias solo Dios sabe lo que suceder, no haga caso de los comentarios ponzoosos de los opositores que nada les parece incluyendo a la loca experta epidemiologa de Lela Tellez",,,0.13333333333333333
1466052776568438788,Mexico,1465773040780861451,1154180084078501889,"A ver cuntos muertos ms sobre tu vida Gatell, con tus declaraciones.","A ver cuntos muertos ms sobre tu vida Gatell, con tus declaraciones.",es,,['HLGatell'],2021-12-01T15:00:00Z,,,,"A ver cuntos muertos ms sobre tu vida Gatell, con tus declaraciones.",,,0.5
1466051938785628164,Mexico,1465773040780861451,1154180084078501889,Pinche chinga tu madre,Pinche chinga tu madre,it,,['HLGatell'],2021-12-01T14:00:00Z,,['DrMuerte'],,,,,-0.6
1466049631444418566,Mexico,1465773040780861451,1154180084078501889,Para los medios chayoteros amarillistas del crtel prian PRD MC taravisa tvazteca atracomulco INE,Para los medios chayoteros amarillistas del crtel prian PRD MC taravisa tvazteca atracomulco INE,es,,['HLGatell'],2021-12-01T14:00:00Z,,,,Para los medios chayoteros amarillistas del crtel prian PRD MC taravisa tvazteca atracomulco INE,,,0.0
1466048440861925377,Mexico,1465773040780861451,1154180084078501889,Cllate Hugo!!,Cllate Hugo!!,es,,['HLGatell'],2021-12-01T14:00:00Z,,,,Cllate Hugo!!,,,0.0
1466047291190648835,Mexico,1465727334040825860,1154180084078501889,Mire doctor gatel ustedes por mal in formar inpor cer imprudentes an muerto muchos por su mal manejo tiene que serrar las fromteras pero que pasa por su maldita ambision de que.suneconomia no caiga an muerto muchos,Mire doctor gatel ustedes por mal in formar inpor cer imprudentes an muerto muchos por su mal manejo tiene que serrar las fromteras pero que pasa por su maldita ambision de que.suneconomia no caiga an muerto muchos,es,,['HLGatell'],2021-12-01T14:00:00Z,,,,Mire doctor gatel ustedes por mal in formar inpor cer imprudentes an muerto muchos por su mal manejo tiene que serrar las fromteras pero que pasa por su maldita ambision de que.suneconomia no caiga an muerto muchos,,,0.025000000000000036
1466046592990035971,Mexico,1465773040780861451,1154180084078501889,"Este discurso suena conocido y repetido, suena algo as como que no osbamos de mil muertes cierro?","Este discurso suena conocido y repetido, suena algo as como que no osbamos de mil muertes cierro?",es,,['HLGatell'],2021-12-01T14:00:00Z,,,,"Este discurso suena conocido y repetido, suena algo as como que no osbamos de mil muertes cierro?",,,0.3535714285714286
1466043798048358407,Mexico,1465848122089910273,1154180084078501889,Ya cllate Hugo! Noms dices idioteces.,Ya cllate Hugo! Noms dices idioteces.,es,,['HLGatell'],2021-12-01T14:00:00Z,,,,Ya cllate Hugo! Noms dices idioteces.,,,-0.7999999999999999
1466043767987838976,Mexico,1465727334040825860,1154180084078501889,Este nuevo viejito prefiri terminar con su carrera y prcticamente con su vida por seguir rdenes de un narcisista demente triste,Este nuevo viejito prefiri terminar con su carrera y prcticamente con su vida por seguir rdenes de un narcisista demente triste,es,,['HLGatell'],2021-12-01T14:00:00Z,['😞'],,,Este nuevo viejito prefiri terminar con su carrera y prcticamente con su vida por seguir rdenes de un narcisista demente triste,,,-0.25272727272727274
1466041548307533830,Mexico,1465727334040825860,1154180084078501889,No le hagan caso a todas las mentiras que sigue diciendo este hijo d la chingada asesino gracias a l y a su patrn de el contagio y mortandad fue fatal sigamos cuidndonos no bajemos la guardia,No le hagan caso a todas las mentiras que sigue diciendo este hijo d la chingada asesino gracias a l y a su patrn de el contagio y mortandad fue fatal sigamos cuidndonos no bajemos la guardia,es,,['HLGatell'],2021-12-01T14:00:00Z,['💩'],,,No le hagan caso a todas las mentiras que sigue diciendo este hijo d la chingada asesino gracias a l y a su patrn de el contagio y mortandad fue fatal sigamos cuidndonos no bajemos la guardia,,,-0.19999999999999998
1466038768759152643,Mexico,1465773040780861451,1154180084078501889,Es sumamente importante que te calles alv...,Es sumamente importante que te calles alv...,es,,['HLGatell'],2021-12-01T14:00:00Z,,,['https://t.co/lfcjZedAcW'],Es sumamente importante que te calles alv...,,,0.4
1466037024956170245,Mexico,1465727334040825860,1154180084078501889,"A partir de da de Diciembre , cambiar el diagnstico , ya va a ser peligrosos y muy viral , como lo marcan los verdaderos cientficos , un doctorcito jugando a ser poltico , pierde toda credibilidad , , crcel para ti y tu patrn por negligentes !","A partir de da de Diciembre , cambiar el diagnstico , ya va a ser peligrosos y muy viral , como lo marcan los verdaderos cientficos , un doctorcito jugando a ser poltico , pierde toda credibilidad , , crcel para ti y tu patrn por negligentes !",es,,"['HLGatell', 'HLGatell']",2021-12-01T14:00:00Z,,['YACÁLLATEHUGO'],,"A partir de da de Diciembre , cambiar el diagnstico , ya va a ser peligrosos y muy viral , como lo marcan los verdaderos cientficos , un doctorcito jugando a ser poltico , pierde toda credibilidad , , crcel para ti y tu patrn por negligentes !",,,-0.125
