,id_x,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,mentions,tweet_date,text_hi,hashtags,tweet_urls,tweet_emoticons,text_es,sentiment,max_sentiment,min_sentiment,negative,positive,total_replies_per_poi,"('index',)","('Topic0',)","('Topic1',)","('Topic2',)","('Topic3',)","('Topic4',)","('Topic5',)","('Topic6',)","('Topic7',)","('Topic8',)","('Topic9',)","('Topic10',)","('Topic11',)","('Topic12',)","('Topic13',)","('Topic14',)","('dominant_topic',)",dominanttopic,Word 0,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,id_y,words
202,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,Is insulting an aceptabl,Te va a construir una excelente celda a prueba de ti,1096.0,Tweet202,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
203,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Jajajaja pendej, as hubieras dicho cuando protegieron el caso de Aburto, el de el Fobaproa y tantos ms... Jajajaja tan todo pendej...",Como siempre excelente sus anlisis,1096.0,Tweet203,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
204,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Jajajaja pendej, as hubieras dicho cuando protegieron el caso de Aburto, el de el Fobaproa y tantos ms... Jajajaja tan todo pendej...",Lunes de comedia con el payaso La mejor manera de empezar la semana.,1096.0,Tweet204,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
205,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Jajajaja pendej, as hubieras dicho cuando protegieron el caso de Aburto, el de el Fobaproa y tantos ms... Jajajaja tan todo pendej...","Si se estn haciendo bien las cosas. Si todo es excelente, por que por que por que se quieren ocultar. Di por que dime abuelito ??",1096.0,Tweet205,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
206,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Jajajaja pendej, as hubieras dicho cuando protegieron el caso de Aburto, el de el Fobaproa y tantos ms... Jajajaja tan todo pendej...",Te va a construir una excelente celda a prueba de ti,1096.0,Tweet206,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
207,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Lo ms grave es que todava la gente siga apoyndolo, la gente ms humilde, que no entiende que aunque suban el salario mnimo si no se controla la inflacin de nada sirve. Qu pena, porque al final del sexenio ese pueblo que confi en su falso Mesas ser el ms afectado.",Como siempre excelente sus anlisis,1096.0,Tweet207,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
208,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Lo ms grave es que todava la gente siga apoyndolo, la gente ms humilde, que no entiende que aunque suban el salario mnimo si no se controla la inflacin de nada sirve. Qu pena, porque al final del sexenio ese pueblo que confi en su falso Mesas ser el ms afectado.",Lunes de comedia con el payaso La mejor manera de empezar la semana.,1096.0,Tweet208,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
209,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Lo ms grave es que todava la gente siga apoyndolo, la gente ms humilde, que no entiende que aunque suban el salario mnimo si no se controla la inflacin de nada sirve. Qu pena, porque al final del sexenio ese pueblo que confi en su falso Mesas ser el ms afectado.","Si se estn haciendo bien las cosas. Si todo es excelente, por que por que por que se quieren ocultar. Di por que dime abuelito ??",1096.0,Tweet209,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
210,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Lo ms grave es que todava la gente siga apoyndolo, la gente ms humilde, que no entiende que aunque suban el salario mnimo si no se controla la inflacin de nada sirve. Qu pena, porque al final del sexenio ese pueblo que confi en su falso Mesas ser el ms afectado.",Te va a construir una excelente celda a prueba de ti,1096.0,Tweet210,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
211,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,Lo peor de todo esto es que an hay mucha gente que apoya a este anciano,Como siempre excelente sus anlisis,1096.0,Tweet211,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
212,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,Lo peor de todo esto es que an hay mucha gente que apoya a este anciano,Lunes de comedia con el payaso La mejor manera de empezar la semana.,1096.0,Tweet212,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
213,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,Lo peor de todo esto es que an hay mucha gente que apoya a este anciano,"Si se estn haciendo bien las cosas. Si todo es excelente, por que por que por que se quieren ocultar. Di por que dime abuelito ??",1096.0,Tweet213,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
214,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,Lo peor de todo esto es que an hay mucha gente que apoya a este anciano,Te va a construir una excelente celda a prueba de ti,1096.0,Tweet214,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
215,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Mejor chinga al pariente ms cercano que tienes a tu lado, aparte de que mal informas; NO ENTIENDO, COMO HAY PERSONAS BUENAS que *ENGAAS* y hay PENDEJOS que te DEFIENDEN",Como siempre excelente sus anlisis,1096.0,Tweet215,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
216,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Mejor chinga al pariente ms cercano que tienes a tu lado, aparte de que mal informas; NO ENTIENDO, COMO HAY PERSONAS BUENAS que *ENGAAS* y hay PENDEJOS que te DEFIENDEN",Lunes de comedia con el payaso La mejor manera de empezar la semana.,1096.0,Tweet216,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
217,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Mejor chinga al pariente ms cercano que tienes a tu lado, aparte de que mal informas; NO ENTIENDO, COMO HAY PERSONAS BUENAS que *ENGAAS* y hay PENDEJOS que te DEFIENDEN","Si se estn haciendo bien las cosas. Si todo es excelente, por que por que por que se quieren ocultar. Di por que dime abuelito ??",1096.0,Tweet217,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
218,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Mejor chinga al pariente ms cercano que tienes a tu lado, aparte de que mal informas; NO ENTIENDO, COMO HAY PERSONAS BUENAS que *ENGAAS* y hay PENDEJOS que te DEFIENDEN",Te va a construir una excelente celda a prueba de ti,1096.0,Tweet218,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
219,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Mexicanos , preprense para lo peor q.viene.",Como siempre excelente sus anlisis,1096.0,Tweet219,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
220,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Mexicanos , preprense para lo peor q.viene.",Lunes de comedia con el payaso La mejor manera de empezar la semana.,1096.0,Tweet220,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
221,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Mexicanos , preprense para lo peor q.viene.","Si se estn haciendo bien las cosas. Si todo es excelente, por que por que por que se quieren ocultar. Di por que dime abuelito ??",1096.0,Tweet221,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
222,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Mexicanos , preprense para lo peor q.viene.",Te va a construir una excelente celda a prueba de ti,1096.0,Tweet222,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
223,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Ms vil y grave los millones que te embolsaste y claro que prefiero que mis impuestos lleguen a quien ms lo necesita y no a viles ladrones cobardes de ""cuello blanco"" ... maldito sinvergenza!!!",Como siempre excelente sus anlisis,1096.0,Tweet223,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
224,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Ms vil y grave los millones que te embolsaste y claro que prefiero que mis impuestos lleguen a quien ms lo necesita y no a viles ladrones cobardes de ""cuello blanco"" ... maldito sinvergenza!!!",Lunes de comedia con el payaso La mejor manera de empezar la semana.,1096.0,Tweet224,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
225,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Ms vil y grave los millones que te embolsaste y claro que prefiero que mis impuestos lleguen a quien ms lo necesita y no a viles ladrones cobardes de ""cuello blanco"" ... maldito sinvergenza!!!","Si se estn haciendo bien las cosas. Si todo es excelente, por que por que por que se quieren ocultar. Di por que dime abuelito ??",1096.0,Tweet225,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
226,1465304536998895623,RicardoAnayaC,151968088,True,Mexico,"El decreto que publicó López Obrador es el acto autoritario más grave en lo que va del sexenio. Ya no dará cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. Así se han destruido muchas democracias. Es inaceptable. https://t.co/wIT28e3dIn",es,,,2021-11-29T13:00:00Z,,,,,"El decreto que public Lpez Obrador es el acto autoritario ms grave en lo que va del sexenio. Ya no dar cuentas de lo que hace con TUS impuestos, con el cuento de que es por el bien del pueblo. Eso hacen los dictadores. As se han destruido muchas democracias. Es inaceptable.",-0.311754968661873,1,-1.0,"Ms vil y grave los millones que te embolsaste y claro que prefiero que mis impuestos lleguen a quien ms lo necesita y no a viles ladrones cobardes de ""cuello blanco"" ... maldito sinvergenza!!!",Te va a construir una excelente celda a prueba de ti,1096.0,Tweet226,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,que,del,por,los,public,https,grave,muchas,dar,pueblo,2,"que,del,por,los,public,https,grave,muchas,dar,pueblo"
